label,reviews,,
2,나는 매번 나중에 후회하면서 또 똑같은 일을 저지르는 것 같아. 그럴 수 있다고 생각하면서도 내가 한심해서 견딜 수가 없어.,,
2,병들었는데 오래 살아서 뭐하냐. 만성질환이라서 해결도 없어. 골골거리면서 살아야돼.,,
2,내 친구가 취업했는데 나는 취업을 못해서 축하할 수가 없었어. 맞아 나는 정말 열심히 했는데 왜 취업을 하지 못했을까?,,
2,나 너무 우울해.,,
2,이번 승진에 실패했어. 나름으로 열심히 했는데 실망스러워. 실망이 너무 커서 왜 안 된 건지 생각해본 적이 없었는데 이제 마음을 다잡고 생각해보려고.,,
2,말씀드렸는데 술을 계속 드셔.,,
2,직장에서 나랑 말이 통하는 사람 하나 없다는 게 너무 속상해. 내가 잘못한 일이 아닌데도 다 내 잘못이래. 내 편이 아무도 없는 기분이야.,,
2,쓰레기통에서 역겨운 냄새가 나고 있어.,,
2,지난번 지원한 회사에서 탈락이란 소식을 들었어. 이번에는 정말 될 줄 알았는데 너무 우울해.,,
2,"우리도 그렇게 생각해. 좋은 곳으로 갔을거야, 분명히. 우리한테 너무 행복을 주고 떠났거든.",,
2,나 결국 헤어졌어. ,,
2,나 결국에 헤어졌어.,,
2,그냥 여기저기 돌아다니고 있어. 생각 좀 해야될 것 같애서. 남들은 취업도 잘 해서 잘먹고 잘사는데 내 인생은 왜 이리 잘 풀리지도 않는걸까?,,
2,지금 집에서 기다리고 계실 거야. 들어가서 말씀드려야지.,,
2,암은 항암치료가 더 어려운 것 같아서 너무 힘들고 지쳐. 항암 치료할 때마다 너무 힘들어서 차라리 포기하고 싶어질 정도야.,,
2,맛있는거 먹고싶다니까?,,
2,평생 약을 먹고 살 생각하니 속이 답답해. 병에 걸린 사실만으로도 힘든데 약까지 먹어야 한다니 미칠 노릇이야.,,
2,언젠가부터 내 지갑에 돈이 없어지기 시작했는데 그게 아들 때문이었어. 저번에 지갑에서 돈을 꺼내는 것을 목격했어. 하지만 아무 말도 못했어.,,
2,응. 아주 많이 슬퍼해. 보는 내가 더 안타까워.,,
2,그래. 너가 대신 일을 해줄 수 없지만 위로 받을 수 있어서 다행이다.,,
2,나는 잘하는게 하나도 없나봐.,,
2,나 면접 또 떨어졌어.,,
2,응 거의 다 커다란 개들 이였어 너무 불쌍했어.,,
2,지금 나와 있어. 바람 좀 쐴려고.,,
2,길에서 그냥 걷고 있어. 너무 속상해서. 도저히 집에 못들어가겠다.,,
2,무엇을 하려고 해도 힘이 나질 않아. 어차피 몸이 따라주지 않으니 할 수 있는 게 없어서 하고 싶지도 않네.,,
2,애통하게도 지난 몇 주 동안 준비했던 프로젝트가 완전히 취소됐어. 정말 최선을 다해서 준비한 건인데 너무 허무하고 참담해.,,
2,오늘 최종 면접 본 회사에서 연락이 왔는데 또 탈락이래. 취업이 이렇게 어려운 건지 몰랐어.,,
2,은행이나 증권사나 다 도둑놈들이야. 우리 돈으로 자기들끼리 배를 불리고. 그래서 노후자금을 맡기고 싶은 마음이 전혀 없다니까.,,
2,내가 친구를 도와줘야 하는데 용기가 없는 내가 너무 미워. 같은 반 친구들에게 괴롭힘을 당하는 것 같아. 도와줄 수 없어 눈물이 나.,,
2,돈이 아예 없어.,,
2,최근에 세 배나 늘어나고 있대. 그리고 유기견 보호 센터에 있는 유기견들의 눈빛을 잊을 수가 없어. 슬픈 눈이었어.,,
2,나이가 지금보다 더 어렸을 때 이직을 했어야 한다는 생각을 했어. 회사에서 비전이 보이지 않는데 이젠 나이를 먹어서 이직도 쉽지 않네.,,
2,다행히 바로 그 자리에서 내가 뛰어가지고 다치진 않았어.,,
2,내가 죽고 나면 나를 아무도 기억하지 못할까 봐 걱정이 돼. 다른 사람들이 내가 죽더라도 나를 기억해줬으면 좋겠어.,,
2,아니. 밥맛도 없어.,,
2,친하게 지내는 대학 선배 때문에 정말 미치겠어. 말하고 싶은 마음은 있지만 말하고 싶지 않아.,,
2,시간이 지나면 잊혀지겠지만 지금은 너무 힘들다.,,
2,정말 친한 친구에게 상처 주는 말을 해서 너무 후회가 돼. 그 친구의 고민을 별거 아닌 것으로 생각해서 막말을 했더니 친구와 연락이 끊겼는데 너무 속상하다.,,
2,위암에 걸린 나를 병간호하다 아내의 지병이 더 악화해서 너무 슬퍼. 아내가 통증으로 고통스러워할 때마다 눈물이 나.,,
2,물론 시도는 해봤지. 하지만 말씀은 똑같으셔. 힘들어서 드셨대.,,
2,"응. 나는 다행히도 안 다쳤는데, 친구가 발목을 조금 다쳤어.",,
2,나 면접 또 떨어졌어.,,
2,나 요즘 너무 짜증 나. 같이 사는 룸메랑 너무 자주 싸우게 돼.,,
2,내 친한 친구는 항상 반에서 따돌림을 받아. 그런데도 항상 웃는 내 친구가 너무 안쓰러워. 응. 슬프지만 도와주려 노력하고 있어.,,
2,"아니, 아직 얘기 못했어.",,
2,내 만성질환 수치가 그대로라니 정말 실망스러워. 응. 그렇게 운동을 했는데도 변화가 없다네.,,
2,매일매일 야근을 하는데도 일은 줄지 않고 부장님은 빨리 안 한다고 채근하시고 너무 스트레스가 많아서 힘들어. 그래선지 요즘 머리카락이 부쩍 빠진 것 같아. 얼마나 상심이 되던지.,,
2,나 너무 우울해.,,
2,꼭 가지고 싶었던 안마의자가 살까 말까 고민하는 사이에 품절돼서 슬퍼. 살까 말까 망설이던 나의 모습이 너무 후회돼.,,
2,비싼 건 못샀어. 용돈 모아서 샀거든.,,
2,평소에 싸우거나 잘 안 맞는 거는 없었어. 근데 아무래도 오랫동안 무뎌진 거 같애.,,
2,맞아. 사람은 햇볕을 받으면서 밖에 나가서 활동을 해야해.,,
2,응. 다른 사람은 괜찮은 거 같애.,,
2,사랑하는 아내가 세상을 떠나서 이루 말할 수 없이 슬퍼. 나를 두고 떠난 사랑하는 아내가 너무 보고 싶어서 눈물이 멈추질 않아.,,
2,"생명에는 지장 없지만, 저렇게 가시다간 언제 돌아가실지 모르겠어.",,
2,직장 업무가 너무 바빠서 내 시간이 하나도 없어. 도대체 무엇을 위해 내가 이렇게 열심히 일하는가 싶어. 상사에게 업무가 너무 많으니 줄여달라고 말해봐야겠어.,,
2,처음 일하는 신입 사원을 너무 심하게 야단친 것 같아 후회돼. 그렇게까지 심하게 안 해도 됐는데 순간 감정에 치우치다 보니 실수한 것 같아.,,
2,처음엔 권태기라더니 그냥 딴 사람이 생긴 것 같애.,,
2,다들 슬퍼하고 있어. 다시 해피 보고싶다.,,
2,계속되는 구직 활동에 부모님은 나를 항상 응원해 주실 줄 알았는데 아니었어. 응. 우연히 두 분이 대화하는 것을 들었는데 내심 많이 실망했다고 하시더라고.,,
2,의사선생님이 병이 있는 건 아니지만 이제부터 건강을 조심하라고 당부하셨어. 그래서 그런지 요즘 부쩍 체력이 딸리고 식욕도 별로 없는 것 같아.,,
2,요즘 건강이 안 좋아지는 걸 느껴. 세월 앞에 장사 없다는 말이 느껴져서 눈물만 나와. 건강 보조제도 챙겨 먹고 등산도 하고 식단 조절도 해야지.,,
2,결혼해서 자유롭지 못하다 보니 뭔가 우울한 감정을 느끼는 것 같아. 자유롭게 다녔던 결혼 전 생활이 조금 그립기도 한 것 같아.,,
2,남편이 어젯밤 또 술 취해서 들어왔어. 술 끊겠다는 약속을 믿은 내가 바보였어. 그래놓고 하는 변명이 금단현상같이 자꾸 생각나서 자기도 어쩔 수 없었다고 하더라.,,
2,내가 벌써 은퇴를 걱정하는 나이가 되었다니 슬프네. 노후준비라도 충분히 되어 있으면 덜 걱정될 것 같은데.,,
2,"어, 그럴 수 있는데 이전에는 이런 일 없었거든.",,
2,"위로도 안돼. 너무 속상하니까. 장례식을 잘 치뤄줬는데, 아, 그래도 부족한 거 같애. 더 잘해줄걸.",,
2,"삼성 면접 보러 갔다 왔는데, 거기서 내가 말도 버벅거리고 식은땀도 흘려갖고 면접 또 떨어진 거 같애.",,
2,일 하느라 하루종일 앉아있었어. 허리가 너무 아파.,,
2,나 너무 우울해.,,
2,직장에서 무리해서 일하느라 건강이 많이 나빠져서 슬퍼. 맞아. 일하는 것도 힘든데 건강까지 나빠져서 요즘 너무 우울한 것 같아.,,
2,아까 해피 산책시키다가 진짜 놀랐어.,,
2,헤어진지 벌써 두 달이나 넘었네 시간 빠르다.,,
2,밥은 안먹었지.,,
2,전 여자 친구와 주고받은 선물과 편지들을 찾았어. 예전 생각이 나서 슬퍼. 이대로라면 쭉 후회할 거 같은데 내일 버릴까봐.,,
2,내가 더 좋은 직장에 다녔더라면 아이들에게도 좋았을텐데 마음이 불편해. 좋은 직장에 다녔다면 아이들이 자녀 지원 혜택이라도 받을 수 있었을 텐데 괜히 미안해.,,
2,몇 년을 알고 지낸 친구한테서 사기를 당해 친구에게 환멸을 느껴. 몇 년을 알고 지낸 친구라 경찰에 신고를 하는 것이 고민이 돼.,,
2,나 너무 우울해.,,
2,음악으로 풀릴 수 있을까 모르겠네.,,
2,나 결국 헤어졌어.,,
2,이웃에 사는 사람이 갑자기 죽었어. 그래서 마음이 슬프네. 늙고 힘없는 사람의 죽음에 무관심한 세상에 환멸감을 느끼고 있어.,,
2,요즘에 허리가 너무 아파.,,
2,원래 잘 맞지않는 일이 있어도 서로 이해해주고 그랬는데 아무래도 무언가 큰 문제가 있었나봐.,,
2,아빠가 술을 많이 드시고 여기저기 다쳐와서 가족들이 아빠가 걱정돼서 아빠한테 술 좀 적당히 먹으라고 말을 했어. 그런데 우리 아빠는 우리 말을 듣지도 않고 술을 많이 먹어. 그래서 가족들이 아빠를 포기한 상태야.,,
2,세상 다 의미 없고 너무나 비통한 심정이야. 이 일을 어떻게 해야 할까. 힘들게 일하고 이제 자리 잡아 좀 살아보려고 하는데 내가 병에 걸렸다네.,,
2,나는 잘하는게 없나봐.,,
2,다른 사람 생겼나 봐.,,
2,노후 준비로 미리 땅을 사두려고 대출을 받으려고 했더니 거절당해서 우울해. 앞으로 노후 준비를 어떻게 해야 할지 걱정이 태산이야.,,
2,"아, 지금 감기기운 있어서 찬바람 쐬면 더 안좋아질 것 같아.",,
2,응. 그저껜가 갑자기 아파가지고 병원에 데려갔었는데. 다 나은 줄 알았거든. 근데 갑자기 세상을 떠나게 됐어.,,
2,해피가 어제 세상을 떠났어.,,
2,아내의 기일인데 자식들이 각자 일 때문에 오지 않아 아내가 슬퍼할 거 같아 나도 슬프다. 자식들이 한 명도 안 오니 나중에 나까지 없으면 우리의 명복을 누가 빌어줄지 쓸쓸하네.,,
2,내가 조금만 더 건강을 챙겼으면 자식들이 나 때문에 병원비를 내지 않아도 됐을 텐데 후회스러워. 걔들도 상황이 넉넉하지 않을 텐데 내가 너무 부담을 주고 있는 것 같아.,,
2,아직 많이 슬퍼하시지. 나도 해피 너무 보고 싶어.,,
2,나 면접 또 떨어졌어.,,
2,사업이 망하고 빚을 갚느라 노후준비로 모으던 돈을 다 써버려서 너무 슬퍼. 이제 나이도 있는데 다시 노후준비를 할 수 있을까?,,
2,내가 다가가면 친구들은 하나 둘씩 일어나서 가버려서 너무 슬퍼 친구들과 친하게 지내려고 하는데 그게 잘 안 돼.,,
2,아직 말씀 못 드렸어.,,
2,아내가 출산으로 힘들어하는 모습을 보니 눈물이 났어. 아픈 모습을 보니 슬퍼. 몸이 안 좋아질 수 있으니 보양식을 해줘야겠어.,,
2,놀라기도 했지만 토를 보니까 속이 안좋아.,,
2,진짜 이직이라도 해야 되나.,,
2,암에 걸린 내 앞에서 눈물을 참는 남편에게 고맙고 미안한 마음이야. 내가 남편에게 부담만 주는 것 같아 너무 슬퍼.,,
2,그래야지. 준비해야지. 근데 쉽지가 않네.,,
2,아니야. 내 잘못이야.,,
2,갑자기 권태기라더니 헤어졌어.,,
2,그런 것 같아. 그래서 집은 잘 보고 가야될 것 같아.,,
2,아빠가 술을 많이 마시고 매번 다쳐서 가족들이 아빠 건강이 걱정돼서 술 좀 적당히 마시라고 말했어. 근데 아빠는 우리 말을 전혀 안 듣고 술을 많이 마셔.,,
2,응. 자주 그래.,,
2,나 너무 우울해.,,
2,나 이러다 갑자기 불치병에 걸리면 어떡하지? 그냥 문득 죽음이 멀리 있지 않다는 생각이 들어.,,
2,나 요즘 허리가 아픈 것 같아.,,
2,이번에 대기업에 면접을 봤는데 연락이 안 오는 것을 보니 떨어진 것 같아. 다음 회사 면접을 봐야 하는데 조급해지고 또 떨어질까 봐 걱정돼. 그래도 면접 보러 가야겠지?,,
2,정말 마음이 힘들어. 계속 나만 상처받는 것 같아. 이제 더는 누구랑 관계 맺고 싶지 않아. 내가 대인 관계에서 이렇게까지 낙담한 일이 없는데 관계에서 상처를 심하게 받아서 정말 혼자 은둔 생활을 하고 싶어.,,
2,정말 그래. 더 이상 같이 살기가 힘들어. 얘기를 해봐야겠어.,,
2,아니. 3년동안 한 번도 싸운적이 없었어.,,
2,내가 오랫동안 만났던 친우한테 오늘 실망했어. 나를 언제나 믿어왔던 벗인데 내가 돈을 빌려달라고 하니까 거절하더라고.,,
2,애인이 내 생일을 잊어버렸어. 너무 속상해. 사실 이번에 새로운 프로젝트를 맡게 되어서 정신이 없었다더라고.,,
2,가족들도 경제적으로 너무 힘들기 때문에 도와 달라고 말할 수 있는 입장이 아니야.,,
2,내가 회사에서 이번에 승진하지 못한다는 사실에 눈물이 쏟아졌어. 이번에는 진짜 승진할 수 있을 거라고 생각했는데 안되니까 너무 실망스러워.,,
2,오늘은 힘든 하루야. 내 욕심 때문에 프로젝트가 실패했거든. 진짜 잘해보고 싶어서 열심히 했는데 그게 독이 된 거 같아.,,
2,내 주변은 다 취업했는데 나만 못해서 슬퍼. 왜 아직도 나만 취업을 못했을까 이런 생각이 들면서 힘들어.,,
2,우리 해피 정말 좋은 곳으로 갔음 좋겠다. 걱정해줘서 고마워.,,
2,"아니. 우리는 정말 한 번도 싸운 적이 없어. 내가 삐져도 항상 달래주고, 잘해줬었거든.",,
2,아무래도 여행을 가기는 틀린 거 같아. 집에서 즐겁게 보낼 수 있는 방법을 찾아봐야겠어.,,
2,"그건 아는데, 내가 능력이 없는 거 같애.",,
2,아니. 이러다 내가 죽을 거 같애.,,
2,나 면접 또 떨어졌어.,,
2,내 휴가가 엉망이야.,,
2,죽음을 생각하면 눈물이 나. 내가 사랑하는 사람들을 못 볼까 봐 그래.,,
2,빨리 시간이 흘러서 괜찮아졌으면 좋겠어.,,
2,맞아 몸이 쭉쭉 처지고 아침에 일어난 것도 너무 힘들어.,,
2,나에게서 슬픈 생각이 떠나질 않아. 계속 방 안에만 있으니까 슬픈 생각만 하게 되는 것 같아.,,
2,친구한테 맞아서 입술이 터졌는데도 엄마는 눈치채지 못하는 것 같아서 슬퍼. 엄마가 나에게 관심조차 주지 않는 것 같아서 더 슬퍼.,,
2,룸메랑 너무 자주 싸우게 돼.,,
2,컨디션이 괜찮은 날이 잘 없고 계획했던 프로젝트가 잘 풀리지 않는 느낌이야.,,
2,같애. 나도 어딘가 모르게 다친데가 있을 수 있으니까.,,
2,삼성 증권에 들었는데 자꾸 내려가고 있어.,,
2,조금 아는 지인이 추천해줘서 시작했어.,,
